pi_loss/Min,EpExtrinsicReward/Median,forward_loss/Std,reward_total_std/Max,entropy/Max,art_num_classes/Max,gradNorm/Max,EpNonzeroExtrinsicRewards/Std,curiosity_loss/Median,inv_loss/Min,rand_dummy_logging/Max,curiosity_loss/Average,loss/Median,GameScore/Average,Length/Min,art_num_classes/Median,forward_loss/Min,Diagnostics/StepsPerSecond,rand_dummy_logging/Median,kohonen_dw/Max,EpExtrinsicReward/Average,perplexity/Std,Length/Median,kohonen_dw/Std,perplexity/Average,reward_total_std/Median,EpAveExtrinsicReward/Std,intrinsic_rewards/Median,entropy_loss/Std,intrinsic_rewards/Max,EpNonzeroExtrinsicRewards/Max,Diagnostics/CumTime (s),Diagnostics/UpdatesPerSecond,Diagnostics/NewCompletedTrajs,entropy/Std,entropy_loss/Min,gradNorm/Std,value_loss/Std,Length/Std,EpDiscountedExtrinsicReward/Std,advantage/Std,intrinsic_rewards/Min,pi_loss/Max,entropy_loss/Median,GameScore/Min,forward_loss/Max,kohonen_dw/Average,Length/Max,inv_loss/Median,Length/Average,EpNonzeroExtrinsicRewards/Average,reward_total_std/Min,kohonen_dw/Median,EpDiscountedExtrinsicReward/Median,valpred/Median,EpDiscountedExtrinsicReward/Average,GameScore/Median,value_loss/Max,entropy/Average,pi_loss/Average,valpred/Average,valpred/Std,entropy_loss/Max,EpAveExtrinsicReward/Average,loss/Std,Diagnostics/CumCompletedTrajs,EpAveExtrinsicReward/Max,Diagnostics/CumUpdates,Diagnostics/Iteration,pi_loss/Std,value_loss/Median,Diagnostics/ReplayRatio,intrinsic_rewards/Std,art_num_classes/Average,return_/Average,gradNorm/Average,Diagnostics/StepsInTrajWindow,EpAveExtrinsicReward/Min,advantage/Median,intrinsic_rewards/Average,loss/Max,EpExtrinsicReward/Std,art_num_classes/Min,GameScore/Std,return_/Max,valpred/Min,gradNorm/Min,value_loss/Min,pi_loss/Median,entropy_loss/Average,entropy/Median,gradNorm/Median,Diagnostics/CumReplayRatio,curiosity_loss/Min,kohonen_dw/Min,EpExtrinsicReward/Min,return_/Min,Diagnostics/CumSteps,advantage/Max,EpAveExtrinsicReward/Median,return_/Std,rand_dummy_logging/Std,forward_loss/Average,EpNonzeroExtrinsicRewards/Median,forward_loss/Median,curiosity_loss/Std,EpNonzeroExtrinsicRewards/Min,art_num_classes/Std,rand_dummy_logging/Min,GameScore/Max,reward_total_std/Average,perplexity/Max,advantage/Min,value_loss/Average,entropy/Min,EpExtrinsicReward/Max,rand_dummy_logging/Average,EpDiscountedExtrinsicReward/Min,reward_total_std/Std,inv_loss/Std,EpDiscountedExtrinsicReward/Max,advantage/Average,return_/Median,curiosity_loss/Max,perplexity/Min,valpred/Max,inv_loss/Max,perplexity/Median,loss/Average,loss/Min,inv_loss/Average
-0.1763361,0.0,0.0,nan,1.0793682,nan,14.8135395,0.0,nan,0.0,nan,nan,0.00045846257,0.0,826.0,nan,0.0,349.6823902649009,nan,nan,0.0,0.16619326,2703.5,nan,2.5233455,nan,0.0,0.056121986,6.388142e-05,0.09596963,0.0,29590.405946731567,13.113089634933784,1,0.06388143,-0.0010793683,2.8013988,0.30298984,2470.597,0.0,0.15491098,0.032750748,0.7832895,-0.00091006426,0.0,0.0,nan,14436.0,0.0,3376.66,0.0,nan,nan,0.0,5.4793463,0.0,0.0,1.5074788,0.92349803,0.030423734,5.414726,0.30933076,-0.000803373,0.0,0.46132496,3077,0.0,381750,127249,0.16565174,0.0044167642,3.0,0.008412164,nan,5.387756,1.3894893,337666,0.0,0.0025888884,0.05670187,2.2625976,0.0,nan,0.0,5.8859615,4.096759,0.014844814,0.00063552393,-0.0025935047,-0.0009234981,0.9100642,0.5641164,3.0,nan,nan,0.0,3.9956696,10180000,0.17586228,0.0,0.37010992,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.9428205,-0.76902664,0.08342375,0.803373,0.0,nan,0.0,nan,0.0,0.0,-0.026969198,5.4832,nan,2.2330613,5.8720303,0.0,2.4844816,0.11292399,-0.15518357,0.0
-0.3383269,0.0,0.0,nan,1.1528842,nan,14.360699,0.0,nan,0.0,nan,nan,0.006579489,0.0,826.0,nan,0.0,352.1334449063769,nan,nan,0.0,0.38311917,2757.5,nan,2.2740328,nan,0.0,0.053909075,0.0001629004,0.13411932,0.0,29618.804271697998,13.205004183989134,4,0.16290039,-0.0011528843,2.3527236,0.28177884,2480.3909,0.0,0.13394468,0.038857836,0.74861735,-0.00078183855,0.0,0.0,nan,14436.0,0.0,3488.56,0.0,nan,nan,0.0,5.1459317,0.0,0.0,1.435094,0.8080137,0.015363249,5.153337,0.41038993,-0.00050880335,0.0,0.40431476,3081,0.0,382125,127374,0.1426242,0.004641232,3.0,0.017172104,nan,5.142362,1.395916,348856,0.0,0.002441154,0.058430232,2.1825626,0.0,nan,0.0,5.8251066,3.9703846,0.01749387,0.0006545062,-0.00066728063,-0.00080801366,0.78183854,0.71671057,3.0,nan,nan,0.0,3.847182,10190000,0.30506223,0.0,0.4253556,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.1673245,-0.70970505,0.09175729,0.5088033,0.0,nan,0.0,nan,0.0,0.0,-0.01097449,5.1704087,nan,1.6632993,5.8539505,0.0,2.1854868,0.10631253,-0.1849253,0.0
-0.34379753,0.0,0.0,nan,0.9347623,nan,14.735335,0.0,nan,0.0,nan,nan,0.0057345284,0.0,826.0,nan,0.0,352.7749284057158,nan,nan,0.0,0.28236276,2740.5,nan,1.4195489,nan,0.0,0.056096185,0.00016378424,0.12549743,0.0,29647.150957345963,13.229059815214342,3,0.16378422,-0.00093476236,2.225018,0.25345725,2480.4343,0.0,0.12729137,0.034451302,0.78039,-0.00027979468,0.0,0.0,nan,14436.0,0.0,3476.03,0.0,nan,nan,0.0,5.5708804,0.0,0.0,1.6053503,0.33511773,0.011510948,5.488384,0.35871738,-0.00018369113,0.0,0.37234792,3084,0.0,382500,127499,0.13640803,0.004133025,3.0,0.013886254,nan,5.480812,1.1430552,347603,0.0,0.0012612913,0.059476785,2.3744712,0.0,nan,0.0,6.111573,4.07376,0.015399223,0.00039388955,0.00017675848,-0.00033511774,0.27979466,0.4888395,3.0,nan,nan,0.0,4.064021,10200000,0.3392353,0.0,0.38926634,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.54661,-0.7513552,0.06761363,0.18369111,0.0,nan,0.0,nan,0.0,0.0,-0.0075718546,5.567893,nan,1.2016448,6.11178,0.0,1.3228586,0.07878946,-0.24474679,0.0
-0.10344638,0.0,0.0,nan,0.78617936,nan,15.901786,0.0,nan,0.0,nan,nan,0.00305152,0.0,834.0,nan,0.0,351.9349055214308,nan,nan,0.0,0.2279551,2757.5,nan,1.7823156,nan,0.0,0.055350434,0.00012851966,0.09788735,0.0,29675.565302848816,13.197558957053653,1,0.12851965,-0.0007861794,2.8692846,0.3106299,2468.294,0.0,0.15937759,0.043467462,0.8448079,-0.00056416425,0.0,0.0,nan,14436.0,0.0,3513.27,0.0,nan,nan,0.0,5.4579496,0.0,0.0,1.5744429,0.569676,0.034592696,5.480882,0.26655212,-0.00035513422,0.0,0.47209218,3085,0.0,382875,127624,0.1662269,0.0035241987,3.0,0.0076744477,nan,5.4484916,1.3178531,351327,0.0,-0.0020023456,0.05623731,2.3430965,0.0,nan,0.0,6.0043507,4.672967,0.040334202,0.0006460596,0.0019873912,-0.0005696761,0.5641642,0.53259146,3.0,nan,nan,0.0,4.330406,10210000,0.10314951,0.0,0.33302826,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.1949937,-0.8448078,0.08014585,0.35513422,0.0,nan,0.0,nan,0.0,0.0,-0.032389365,5.439203,nan,1.4263711,6.0125074,0.0,1.7579787,0.11416887,-0.09189291,0.0
-0.12128719,0.0,0.0,nan,1.149645,nan,15.968188,0.0,nan,0.0,nan,nan,0.002576852,0.0,834.0,nan,0.0,353.0776802396788,nan,nan,0.0,0.29458746,2792.0,nan,2.6948135,nan,0.0,0.052318133,0.0001120838,0.11409654,0.0,29703.887682199478,13.240413008987954,2,0.11208379,-0.0011496451,3.113886,0.32463378,2466.6416,0.0,0.17029633,0.036782164,0.8488992,-0.0009823061,0.0,0.0,nan,14436.0,0.0,3513.01,0.0,nan,nan,0.0,5.156064,0.0,0.0,1.5495925,0.9851538,0.04198541,5.12571,0.2817894,-0.00073312706,0.0,0.4977668,3087,0.0,383250,127749,0.17917329,0.0039506396,3.0,0.01137244,nan,5.0877247,1.4264348,351301,0.0,0.0021312505,0.054317642,2.3961382,0.0,nan,0.0,5.593973,3.676621,0.052785203,0.0005368371,-0.0023245635,-0.0009851538,0.982306,0.5130794,3.0,nan,nan,0.0,3.779059,10220000,0.120664194,0.0,0.32476246,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.1570735,-0.8344773,0.098015726,0.733127,0.0,nan,0.0,nan,0.0,0.0,-0.037985932,5.1383104,nan,2.0815787,5.5776315,0.0,2.670607,0.13901597,-0.11257349,0.0
-0.18175957,0.0,0.0,nan,1.1519752,nan,16.842886,0.0,nan,0.0,nan,nan,-0.005796198,0.0,834.0,nan,0.0,349.7943747617282,nan,nan,0.0,0.62560195,2855.5,nan,2.0274794,nan,0.0,0.05526011,0.00029471514,0.1413755,0.0,29732.47590637207,13.117289053564807,4,0.2947151,-0.0011519752,3.1090503,0.3771056,2472.356,0.0,0.16813831,0.023708642,0.89510894,-0.0005810449,0.0,0.0,nan,14436.0,0.0,3516.97,0.0,nan,nan,0.0,5.281212,0.0,0.0,2.2218363,0.6620279,0.035168976,5.2411184,0.3705604,-0.0002491972,0.0,0.55179965,3091,0.0,383625,127874,0.18389168,0.0043950565,3.0,0.012723559,nan,5.212033,1.5474564,351697,0.0,0.007629125,0.056549255,2.8611434,0.0,nan,0.0,5.8492117,3.4405518,0.018532835,0.0005370899,-0.007511341,-0.0006620279,0.58104485,0.5507002,3.0,nan,nan,0.0,3.1019597,10230000,0.18175928,0.0,0.41755533,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.1644335,-0.88038456,0.11121956,0.2491972,0.0,nan,0.0,nan,0.0,0.0,-0.029085502,5.2929087,nan,1.2829956,5.836005,0.0,1.7880821,0.14572652,-0.14847136,0.0
-0.17703028,0.0,0.0,nan,0.8338456,nan,12.392133,0.0,nan,0.0,nan,nan,0.010736989,0.0,834.0,nan,0.0,351.34350081570454,nan,nan,0.0,0.2364735,2855.5,nan,1.4801029,nan,0.0,0.05510957,0.00014562895,0.11917305,0.0,29760.93808078766,13.175381280588919,3,0.14562893,-0.00083384564,2.1300063,0.2727783,2457.3794,0.0,0.12226009,0.035000402,0.6548617,-0.0003465746,0.0,0.0,nan,14436.0,0.0,3539.9,0.0,nan,nan,0.0,5.281897,0.0,0.0,1.375933,0.3808379,0.019086424,5.182192,0.38832378,-0.00022138613,0.0,0.39475766,3094,0.0,384000,127999,0.13618866,0.0043930793,3.0,0.015358082,nan,5.1690884,1.3033417,353990,0.0,-0.0012207632,0.058337957,2.0303879,0.0,nan,0.0,5.6844997,3.821587,0.010393748,0.00037952414,0.0029604714,-0.00038083788,0.3465746,0.69218326,3.0,nan,nan,0.0,3.8150249,10240000,0.17688903,0.0,0.41575006,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.3021543,-0.5975837,0.08677764,0.22138612,0.0,nan,0.0,nan,0.0,0.0,-0.013104189,5.291457,nan,1.2478046,5.6890564,0.0,1.414215,0.105483234,-0.15872157,0.0
-0.12222834,0.0,0.0,nan,0.87980616,nan,14.73087,0.0,nan,0.0,nan,nan,-0.0033016475,0.0,834.0,nan,0.0,349.4462099752397,nan,nan,0.0,0.14798369,2897.5,nan,2.2386398,nan,0.0,0.055445313,7.018805e-05,0.10297461,0.0,29789.55478835106,13.104232874071489,3,0.07018805,-0.0008798062,2.5953188,0.30811924,2557.699,0.0,0.13944888,0.034969695,0.7807778,-0.0008233495,0.0,0.0,nan,14436.0,0.0,3640.81,0.0,nan,nan,0.0,5.2070193,0.0,0.0,1.4146237,0.8035013,0.0338358,5.26192,0.346871,-0.00055902,0.0,0.45709577,3097,0.0,384375,128124,0.15609315,0.004322963,3.0,0.010544678,nan,5.233994,1.4279268,364081,0.0,0.0037491664,0.05636914,2.1940844,0.0,nan,0.0,5.856824,4.3149405,0.043480366,0.0004625827,-0.003756343,-0.00080350135,0.8233495,0.6601116,3.0,nan,nan,0.0,3.9436836,10250000,0.12197318,0.0,0.41040567,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.4104323,-0.7296648,0.09526013,0.5590199,0.0,nan,0.0,nan,0.0,0.0,-0.02792572,5.238433,nan,1.748957,5.8665495,0.0,2.2781186,0.12829243,-0.110752776,0.0
-0.1450251,0.0,0.0,nan,1.100519,nan,13.875728,0.0,nan,0.0,nan,nan,0.003461848,0.0,834.0,nan,0.0,350.83446629707976,nan,nan,0.0,0.3653613,2855.5,nan,2.2339952,nan,0.0,0.056813937,0.00016609166,0.10278009,0.0,29818.058259248734,13.156292486140492,2,0.16609165,-0.001100519,2.3430815,0.3118259,2550.7615,0.0,0.123718016,0.04006931,0.73586446,-0.00081597985,0.0,0.0,nan,14436.0,0.0,3647.15,0.0,nan,nan,0.0,5.449741,0.0,0.0,1.4956704,0.7901745,0.030526612,5.4530225,0.3609367,-0.00046389515,0.0,0.44423702,3099,0.0,384750,128249,0.13997434,0.0043555573,3.0,0.011684037,nan,5.4283614,1.2996043,364715,0.0,-0.00075371546,0.05835936,2.2286417,0.0,nan,0.0,5.9752383,4.2815437,0.034160994,0.0004640107,0.00075378164,-0.0007901746,0.8159798,0.6163815,3.0,nan,nan,0.0,4.0980372,10260000,0.14502501,0.0,0.41404,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.0057259,-0.7211232,0.09419381,0.46389514,0.0,nan,0.0,nan,0.0,0.0,-0.02466184,5.441293,nan,1.5902565,5.979341,0.0,2.2613893,0.123930246,-0.12635867,0.0
-0.1401206,0.0,0.0,nan,1.1111467,nan,13.076618,0.0,nan,0.0,nan,nan,0.003599054,0.0,834.0,nan,0.0,350.7684919456379,nan,nan,0.0,0.17136021,2855.5,nan,2.779491,nan,0.0,0.05126807,6.227753e-05,0.1004682,0.0,29846.567091226578,13.15381844796142,1,0.062277533,-0.0011111468,2.1680062,0.2551807,2549.7124,0.0,0.11836071,0.03420459,0.69222575,-0.0010209862,0.0,0.0,nan,14436.0,0.0,3648.81,0.0,nan,nan,0.0,4.8526034,0.0,0.0,1.2328874,1.0203415,0.025311979,4.9088044,0.34322163,-0.00088171515,0.0,0.38113946,3100,0.0,385125,128374,0.13430499,0.0034928932,3.0,0.011268781,nan,4.888721,1.2640563,364881,0.0,-0.0017136398,0.052908935,1.924057,0.0,nan,0.0,5.5628586,3.8747737,0.022149937,0.0005749606,0.001574962,-0.0010203415,1.0209862,0.577321,3.0,nan,nan,0.0,3.7093577,10270000,0.13976139,0.0,0.38603687,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.037841,-0.6193539,0.075969435,0.8817151,0.0,nan,0.0,nan,0.0,0.0,-0.020082064,4.8624244,nan,2.415039,5.5906935,0.0,2.7759285,0.10026107,-0.11888379,0.0
-0.13005027,0.0,0.0,nan,1.0604644,nan,15.121013,0.0,nan,0.0,nan,nan,0.0037749852,0.0,834.0,nan,0.0,350.1592411976418,nan,nan,0.0,0.36484894,2802.0,nan,1.9641478,nan,0.0,0.05491539,0.0001789084,0.114724495,0.0,29875.125526428223,13.130971544911567,4,0.1789084,-0.0010604644,2.7282586,0.31910267,2576.8542,0.0,0.15017226,0.029811433,0.8012718,-0.00066507823,0.0,0.0,nan,14436.0,0.0,3632.08,0.0,nan,nan,0.0,5.116606,0.0,0.0,1.3598057,0.65867466,0.036190312,5.191104,0.42957637,-0.0003931193,0.0,0.4734464,3104,0.0,385500,128499,0.16402173,0.0049512084,3.0,0.013202605,nan,5.161516,1.5602055,363208,0.0,-0.0002852723,0.057112657,2.15798,0.0,nan,0.0,5.94048,3.8993244,0.025360115,0.00037371524,0.00060255313,-0.00065867475,0.6650782,0.6524386,3.0,nan,nan,0.0,3.7601142,10280000,0.12976944,0.0,0.48078895,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.887712,-0.79886854,0.11068694,0.39311928,0.0,nan,0.0,nan,0.0,0.0,-0.029588643,5.1357613,nan,1.4815955,5.9570656,0.0,1.9446428,0.14621858,-0.11955251,0.0
-0.22675514,0.0,0.0,nan,1.1042087,nan,14.626152,0.0,nan,0.0,nan,nan,-0.0032287575,0.0,834.0,nan,0.0,351.2870907866922,nan,nan,0.0,0.4090456,2777.0,nan,2.6323946,nan,0.0,0.05893775,0.00017307201,0.17685482,0.0,29903.592271327972,13.173265904500958,3,0.17307201,-0.0011042088,2.4789624,0.35749555,2589.0393,0.0,0.13864549,0.029422421,0.7780587,-0.0010453499,0.0,0.0,nan,14436.0,0.0,3606.29,0.0,nan,nan,0.0,5.6229,0.0,0.0,2.315923,0.95396405,0.018179461,5.439908,0.47647843,-0.000449575,0.0,0.48828882,3107,0.0,385875,128624,0.15217808,0.0050915433,3.0,0.01821513,nan,5.428403,1.5174971,360629,0.0,0.006911905,0.061766367,2.6836016,0.0,nan,0.0,5.963123,3.594986,0.02475118,0.000682411,-0.0067280442,-0.0009539641,1.0453498,0.7313654,3.0,nan,nan,0.0,3.4411864,10290000,0.22159576,0.0,0.50241756,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.0168347,-0.77557117,0.11073703,0.44957498,0.0,nan,0.0,nan,0.0,0.0,-0.011505658,5.62796,nan,1.567645,5.9390173,0.0,2.8443928,0.12796253,-0.17911442,0.0
-0.17662117,0.0,0.0,nan,1.0123067,nan,25.294504,0.0,nan,0.0,nan,nan,0.0014633888,0.0,1039.0,nan,0.0,353.4055912531496,nan,nan,0.0,0.50270444,2777.0,nan,2.0188828,nan,0.0,0.05841179,0.00027458384,0.13082537,0.0,29931.88837146759,13.25270967199311,6,0.27458385,-0.0010123068,3.8618872,0.53987795,2683.8157,0.0,0.19006427,0.039898552,1.3333263,-0.00083101547,0.0,0.0,nan,14436.0,0.0,3704.24,0.0,nan,nan,0.0,5.5122647,0.0,0.0,3.2192392,0.6671817,0.056598805,5.4179873,0.4061591,-0.00019667247,0.0,0.7540055,3113,0.0,386250,128749,0.2255886,0.007049593,3.0,0.016141353,nan,5.3756967,2.03848,370424,0.0,0.0035736426,0.062057555,4.551597,0.0,nan,0.0,5.9913664,3.656697,0.013223489,0.00046859487,-0.0035961266,-0.0006671818,0.8310154,0.68419546,3.0,nan,nan,0.0,3.1909618,10300000,0.17662121,0.0,0.5155599,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.751941,-1.0482662,0.19545595,0.19667245,0.0,nan,0.0,nan,0.0,0.0,-0.04229046,5.530307,nan,1.2173455,6.029203,0.0,2.2956495,0.25138757,-0.15755256,0.0
-0.14668065,0.0,0.0,nan,0.35733187,nan,13.176906,0.0,nan,0.0,nan,nan,0.0011330561,0.0,1039.0,nan,0.0,350.396442248526,nan,nan,0.0,0.06642036,2777.0,nan,1.2395635,nan,0.0,0.054230463,5.222204e-05,0.12132482,0.0,29960.42747402191,13.139866584319725,2,0.052222036,-0.00035733188,2.3085904,0.27869052,2685.7705,0.0,0.12629515,0.04093367,0.7003439,-0.00019441896,0.0,0.0,nan,14436.0,0.0,3688.72,0.0,nan,nan,0.0,5.3144426,0.0,0.0,1.3256358,0.21335882,0.02372023,5.283451,0.2966459,-0.00013742528,0.0,0.40873852,3115,0.0,386625,128874,0.13876326,0.0033113156,3.0,0.011830688,nan,5.264204,1.1610279,368872,0.0,0.003194876,0.056829024,1.9993991,0.0,nan,0.0,5.8495874,3.827135,0.014214282,0.00055397087,-0.0032163064,-0.00021335884,0.19441895,0.50382173,3.0,nan,nan,0.0,3.9907193,10310000,0.16358414,0.0,0.34681457,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,1.4295105,-0.6629063,0.07907758,0.13742527,0.0,nan,0.0,nan,0.0,0.0,-0.019246303,5.34142,nan,1.147316,5.838293,0.0,1.2146056,0.102584444,-0.12337126,0.0
-0.5100311,0.0,0.0,nan,0.46271974,nan,17.698835,0.0,nan,0.0,nan,nan,-0.0038615586,0.0,1039.0,nan,0.0,350.6801933460606,nan,nan,0.0,0.14053588,2777.0,nan,1.3104627,nan,0.0,0.05252689,0.00010659194,0.12389944,0.0,29988.943484306335,13.150507250477272,1,0.10659193,-0.00046271976,2.5555453,0.25987774,2696.0017,0.0,0.14937168,0.037129693,0.923605,-0.00027342082,0.0,0.0,nan,14436.0,0.0,3721.66,0.0,nan,nan,0.0,5.060029,0.0,0.0,1.7575496,0.26466405,0.012258589,5.15674,0.3574274,-0.00013410066,0.0,0.39039427,3116,0.0,387000,128999,0.15459381,0.0036635161,3.0,0.01236236,nan,5.1466527,1.2603189,372166,0.0,0.0085610105,0.05487897,2.6803398,0.0,nan,0.0,5.892569,4.0151777,0.016806882,0.0007531847,-0.00856283,-0.0002646641,0.2734208,0.5281113,3.0,nan,nan,0.0,3.894064,10320000,0.5095737,0.0,0.38980514,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,1.5883881,-0.90853643,0.066937305,0.13410065,0.0,nan,0.0,nan,0.0,0.0,-0.010087728,5.060309,nan,1.1435081,5.8814206,0.0,1.3144534,0.07893122,-0.15127607,0.0
-0.16570601,0.0,0.0,nan,1.1861966,nan,27.205263,0.0,nan,0.0,nan,nan,0.008645336,0.0,1039.0,nan,0.0,349.41088670914917,nan,nan,0.0,0.5083573,2802.0,nan,2.3273304,nan,0.0,0.05703069,0.00023560945,0.11872621,0.0,30017.563084840775,13.102908251593092,4,0.23560944,-0.0011861966,3.3583794,0.3856707,2685.267,0.0,0.1759502,0.03108258,1.4382633,-0.00089068065,0.0,0.0,nan,14436.0,0.0,3757.26,0.0,nan,nan,0.0,5.537897,0.0,0.0,2.9337294,0.81844383,0.039082594,5.434293,0.33841124,-0.00030795723,0.0,0.5708751,3120,0.0,387375,129124,0.19597057,0.0051473873,3.0,0.013945456,nan,5.4015865,1.6050394,375726,0.0,-0.00058142823,0.059208497,4.369895,0.0,nan,0.0,5.86039,4.247651,0.022889555,0.0004872704,0.00087705086,-0.0008184438,0.8906806,0.7940045,3.0,nan,nan,0.0,3.5066743,10330000,0.16570589,0.0,0.4135739,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.274603,-1.1659082,0.11884723,0.30795723,0.0,nan,0.0,nan,0.0,0.0,-0.032707125,5.541126,nan,1.3606427,5.90433,0.0,2.4367867,0.15711136,-0.13680345,0.0
-0.16973013,0.0,0.0,nan,1.0927125,nan,18.3417,0.0,nan,0.0,nan,nan,0.0032754694,0.0,1039.0,nan,0.0,353.00089780625757,nan,nan,0.0,0.56848764,2802.0,nan,1.6872354,nan,0.0,0.058633,0.00029551523,0.1322392,0.0,30045.891624689102,13.23753366773466,4,0.2955152,-0.0010927126,2.779456,0.35924008,2732.8884,0.0,0.13992198,0.03243057,0.9611026,-0.00032314108,0.0,0.0,nan,14436.0,0.0,3785.58,0.0,nan,nan,0.0,5.6989627,0.0,0.0,2.191963,0.47536027,0.023186961,5.5793066,0.44524527,-0.00018813458,0.0,0.5090283,3124,0.0,387750,129249,0.16255595,0.004474739,3.0,0.014325004,nan,5.5626917,1.3731704,378558,0.0,0.0026349076,0.060806777,3.151257,0.0,nan,0.0,6.1016707,3.1145644,0.01790186,0.00042619457,-0.0026472746,-0.0004753603,0.32314107,0.6118262,3.0,nan,nan,0.0,2.8942266,10340000,0.1694624,0.0,0.4882568,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.9823546,-0.81981975,0.09618514,0.18813457,0.0,nan,0.0,nan,0.0,0.0,-0.016616454,5.7100425,nan,1.2069954,6.0489926,0.0,1.3814605,0.11889674,-0.15452184,0.0
-0.12191005,0.0,0.0,nan,0.2270972,nan,24.951256,0.0,nan,0.0,nan,nan,0.008656165,0.0,1039.0,nan,0.0,349.056097221838,nan,nan,0.0,0.044011604,2859.0,nan,1.1780609,nan,0.0,0.053874515,3.7482514e-05,0.10213103,0.0,30074.540314912796,13.089603645818926,1,0.03748251,-0.0002270972,3.4780886,0.35565785,2730.841,0.0,0.18914814,0.031251647,1.3265288,-0.00016352427,0.0,0.0,nan,14436.0,0.0,3805.38,0.0,nan,nan,0.0,5.2277036,0.0,0.0,2.3326814,0.16316341,0.043369483,5.2603755,0.27894363,-0.00010012422,0.0,0.55149996,3125,0.0,388125,129374,0.200966,0.003840513,3.0,0.008714457,nan,5.2203465,1.5481331,380538,0.0,-0.0016077698,0.05490476,3.6589541,0.0,nan,0.0,5.807727,4.449531,0.011537318,0.00047506517,0.0015909169,-0.00016316341,0.16352426,0.6096933,3.0,nan,nan,0.0,3.430048,10350000,0.12191007,0.0,0.37285164,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,1.2549518,-1.2063271,0.10056052,0.10012422,0.0,nan,0.0,nan,0.0,0.0,-0.04002872,5.269229,nan,1.1053083,5.8428345,0.0,1.1776531,0.14376684,-0.11313634,0.0
-0.14541742,0.0,0.0,nan,0.6718697,nan,13.916542,0.0,nan,0.0,nan,nan,0.0021814234,0.0,1039.0,nan,0.0,349.0662501278215,nan,nan,0.0,0.27162158,2980.5,nan,1.3656923,nan,0.0,0.055559654,0.00018757652,0.10007338,0.0,30103.188171863556,13.089984379793306,2,0.1875765,-0.0006718697,2.292925,0.2577078,2726.4785,0.0,0.12561625,0.03582119,0.7401733,-0.00020632253,0.0,0.0,nan,14436.0,0.0,3848.62,0.0,nan,nan,0.0,5.430548,0.0,0.0,1.3968179,0.293355,0.021105919,5.3891764,0.23238008,-9.784641e-05,0.0,0.38991448,3127,0.0,388500,129499,0.13868244,0.0034576743,3.0,0.008304767,nan,5.3714805,1.1295868,384862,0.0,0.0013925275,0.05637702,2.076941,0.0,nan,0.0,5.8593254,4.591256,0.01816872,0.0003813956,-0.001392739,-0.00029335503,0.20632252,0.5276198,3.0,nan,nan,0.0,4.156143,10360000,0.14541754,0.0,0.29069045,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,1.9578953,-0.7138464,0.06223911,0.0978464,0.0,nan,0.0,nan,0.0,0.0,-0.017696308,5.449588,nan,1.1027929,5.896077,0.0,1.2291496,0.08305167,-0.12914945,0.0
