Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,EpExtrinsicReward/Average,EpExtrinsicReward/Std,EpExtrinsicReward/Median,EpExtrinsicReward/Min,EpExtrinsicReward/Max,EpNonzeroExtrinsicRewards/Average,EpNonzeroExtrinsicRewards/Std,EpNonzeroExtrinsicRewards/Median,EpNonzeroExtrinsicRewards/Min,EpNonzeroExtrinsicRewards/Max,EpDiscountedExtrinsicReward/Average,EpDiscountedExtrinsicReward/Std,EpDiscountedExtrinsicReward/Median,EpDiscountedExtrinsicReward/Min,EpDiscountedExtrinsicReward/Max,EpAveExtrinsicReward/Average,EpAveExtrinsicReward/Std,EpAveExtrinsicReward/Median,EpAveExtrinsicReward/Min,EpAveExtrinsicReward/Max,GameScore/Average,GameScore/Std,GameScore/Median,GameScore/Min,GameScore/Max,return_/Average,return_/Std,return_/Median,return_/Min,return_/Max,intrinsic_rewards/Average,intrinsic_rewards/Std,intrinsic_rewards/Median,intrinsic_rewards/Min,intrinsic_rewards/Max,valpred/Average,valpred/Std,valpred/Median,valpred/Min,valpred/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,entropy_loss/Average,entropy_loss/Std,entropy_loss/Median,entropy_loss/Min,entropy_loss/Max,inv_loss/Average,inv_loss/Std,inv_loss/Median,inv_loss/Min,inv_loss/Max,forward_loss/Average,forward_loss/Std,forward_loss/Median,forward_loss/Min,forward_loss/Max,reward_total_std/Average,reward_total_std/Std,reward_total_std/Median,reward_total_std/Min,reward_total_std/Max,curiosity_loss/Average,curiosity_loss/Std,curiosity_loss/Median,curiosity_loss/Min,curiosity_loss/Max,gradNorm/Average,gradNorm/Std,gradNorm/Median,gradNorm/Min,gradNorm/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max,rand_dummy_logging/Average,rand_dummy_logging/Std,rand_dummy_logging/Median,rand_dummy_logging/Min,rand_dummy_logging/Max,art_num_classes/Average,art_num_classes/Std,art_num_classes/Median,art_num_classes/Min,art_num_classes/Max,kohonen_dw/Average,kohonen_dw/Std,kohonen_dw/Median,kohonen_dw/Min,kohonen_dw/Max
4,330385,16999,19665.11060166359,1360000,477,51000,39.25374317045955,1.472015368892233,3.0,3.0,3303.85,2060.5154,2311.5,634.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199955,0.2930826,3.7991986,2.875654,4.219274,0.041863877,0.011170267,0.038095783,0.028372288,0.0829529,3.7329907,0.2746152,3.8059316,2.7130828,4.132074,-0.012994688,0.12540068,-0.017098058,-0.50546193,0.27863008,0.087192625,0.28417465,0.02246636,-0.16099644,1.2389425,0.015479524,0.13832845,0.017098043,-0.28647327,0.5446359,0.07352064,0.18178414,0.002718331,0.000111844114,0.7508014,-0.0018075409,6.767587e-05,-0.0018311274,-0.0018912981,-0.0016505116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1159792,1.6133859,0.46346095,0.014446896,7.6445436,1.8075411,0.06767586,1.8311274,1.6505115,1.891298,6.1093316,0.40630886,6.2409196,5.2097845,6.627969,nan,nan,nan,nan,nan,842.712,1.594069,842.0,840.0,845.0,nan,nan,nan,nan,nan
4,329535,17124,19921.70939207077,1370000,481,51375,38.97134504855466,1.4614254393207997,3.0,3.0,3295.35,2063.468,2311.5,634.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9029539,0.33863023,3.973703,2.556407,4.4265428,0.04340556,0.010649082,0.040179264,0.028308978,0.09369379,3.901357,0.3252765,3.9599297,2.8422687,4.4723463,0.0015965912,0.11015056,-0.009764871,-0.6416385,0.20986065,0.060824346,0.26796916,0.020745039,-0.16546832,1.7447629,-3.358205e-06,0.116139926,0.010201876,-0.20986064,0.6423838,0.06226203,0.18190283,0.0045103068,0.00015961299,1.315857,-0.001434328,0.000154191,-0.0014444632,-0.0018453844,-0.0010901149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9624152,1.3339472,0.55475616,0.021487596,8.860256,1.4343281,0.154191,1.4444631,1.0901148,1.8453842,4.248056,0.6666143,4.2395773,2.9748118,6.330562,nan,nan,nan,nan,nan,848.208,1.660342,848.0,845.0,851.0,nan,nan,nan,nan,nan
5,335937,17249,20185.429847717285,1380000,486,51750,37.91893949024485,1.421960230884182,3.0,3.0,3359.37,2109.6252,2345.0,634.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8618195,0.35824203,3.9416897,2.6040447,4.4001446,0.043402564,0.011804349,0.039572023,0.02755928,0.08652653,3.8745835,0.31939465,3.9375572,2.8046212,4.43322,-0.012763763,0.13862787,-0.014972704,-0.7741942,0.26879397,0.100034505,0.35366157,0.017514125,-0.20183116,2.6272583,0.016266156,0.15627873,0.014960554,-0.31627288,0.95509744,0.085253105,0.22715007,0.003011635,0.00011096794,1.675507,-0.0014847447,5.1767853e-05,-0.0014793682,-0.0016649334,-0.0013854745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2018483,1.8586864,0.4847628,0.038480703,13.499696,1.4847444,0.051767856,1.4793681,1.3854744,1.6649333,4.4203334,0.23549475,4.3902087,3.9967232,5.2853208,nan,nan,nan,nan,nan,853.624,1.6082984,853.0,851.0,857.0,nan,nan,nan,nan,nan
2,336266,17374,20434.2927775383,1390000,488,52125,40.18276248371799,1.5068535931394245,3.0,3.0,3362.66,2108.085,2400.5,634.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8124073,0.29588658,3.8797042,2.8979962,4.2305713,0.041722223,0.010021047,0.03943699,0.028126275,0.084802896,3.8253307,0.2800308,3.8675086,2.7917118,4.2398014,-0.012923159,0.14407457,-0.01133187,-0.6916812,0.34969532,0.071555145,0.3002202,0.011863684,-0.20884956,1.579359,0.0130191855,0.14883448,0.011293612,-0.45088294,0.691681,0.060016956,0.1748497,0.0035797604,0.00022518258,0.8891282,-0.001481003,8.473955e-05,-0.0014746567,-0.00160661,-0.0012034643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1216817,1.7399031,0.52833766,0.034275796,9.776552,1.4810029,0.08473955,1.4746567,1.2034643,1.60661,4.4127116,0.35426122,4.369579,3.3316753,4.9858913,nan,nan,nan,nan,nan,859.136,1.2543938,859.0,857.0,861.0,nan,nan,nan,nan,nan
2,338226,17499,20699.094855308533,1400000,490,52500,37.76405413509228,1.4161520300659605,3.0,3.0,3382.26,2105.6438,2432.0,634.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9307644,0.30266148,3.995552,2.0940466,4.310607,0.043103326,0.009830465,0.04101126,0.02921952,0.08100791,3.9373014,0.2684788,3.9805942,2.6214752,4.3424644,-0.006536816,0.12902895,-0.01305333,-0.52742773,0.25102028,0.073379286,0.32246697,0.014218185,-0.19650532,2.161151,0.010138222,0.14526957,0.013056326,-0.3034893,0.79315996,0.06462986,0.19835758,0.004932591,8.962542e-05,1.3695433,-0.0013888013,9.807712e-05,-0.0013683584,-0.0015725445,-0.001207484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1057414,1.6822524,0.54192114,0.016847387,11.399932,1.3888011,0.09807712,1.3683584,1.207484,1.5725443,4.029597,0.3960181,3.9289112,3.345096,4.8188944,nan,nan,nan,nan,nan,864.12,1.6228371,864.0,861.0,867.0,nan,nan,nan,nan,nan
1,342039,17624,20941.80224108696,1410000,491,52875,41.201877593989735,1.545070409774615,3.0,3.0,3420.39,2119.1667,2526.5,634.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7218134,0.31751373,3.7452557,2.7586367,4.3111467,0.038746856,0.007989928,0.036121987,0.028757757,0.064200565,3.7239738,0.31050545,3.737465,2.88768,4.319522,-0.002160412,0.08620476,-0.01166969,-0.53221005,0.20742802,0.024972867,0.17164543,0.011629073,-0.17235509,1.2340933,0.003188181,0.09062872,0.0116150025,-0.20818639,0.5724258,0.023497503,0.09560888,0.0025020381,0.00017344335,0.6821448,-0.0017128183,5.698939e-05,-0.001730404,-0.0017789658,-0.0015727144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6522852,1.044051,0.32698935,0.0252239,8.067433,1.7128184,0.056989387,1.7304039,1.5727143,1.7789657,5.5534163,0.30711898,5.642935,4.819709,5.9237304,nan,nan,nan,nan,nan,868.256,1.2451763,868.0,867.0,871.0,nan,nan,nan,nan,nan
4,349595,17749,21197.29844021797,1420000,495,53250,39.13952549592432,1.467732206097162,3.0,3.0,3495.95,2123.0046,2588.5,842.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7735987,0.30096897,3.828258,2.7004492,4.1899905,0.04135598,0.009566725,0.038260072,0.027396012,0.07101542,3.7792754,0.27047873,3.7964122,2.9892862,4.2120624,-0.005676441,0.11357513,-0.002516058,-0.5523081,0.28471765,0.066194385,0.2621799,0.006943238,-0.22251454,1.2463675,0.008173647,0.120006375,0.0024774198,-0.28471765,0.56404537,0.059664633,0.16595496,0.0040736506,0.0002364205,0.71612084,-0.0016439022,5.2632276e-05,-0.0016269634,-0.0017940698,-0.0015654386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0063125,1.3475136,0.5235041,0.0406224,8.004844,1.6439022,0.052632272,1.6269633,1.5654385,1.7940696,5.1827393,0.28319448,5.0884027,4.784771,6.0138817,nan,nan,nan,nan,nan,872.792,1.4658568,873.0,871.0,875.0,nan,nan,nan,nan,nan
1,350447,17874,21452.56382036209,1430000,496,53625,39.17491668613323,1.4690593757299961,3.0,3.0,3504.47,2119.4011,2621.5,842.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72875,0.3076863,3.7732365,2.7888541,4.247134,0.03986906,0.010050729,0.038330026,0.027564252,0.083591335,3.7288494,0.3172983,3.77192,2.7189703,4.271316,-9.915638e-05,0.085873835,-0.01581259,-0.40155715,0.2982125,0.03715973,0.17474057,0.02359147,-0.18799515,1.1714244,0.00047528997,0.0926145,0.015819073,-0.3825494,0.48321164,0.03821512,0.12036625,0.00255868,0.00022059004,0.8159834,-0.0015306792,5.0487797e-05,-0.0015276731,-0.0016281861,-0.0014362693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7872446,1.0358524,0.47803128,0.038314536,7.363736,1.530679,0.050487798,1.527673,1.4362692,1.628186,4.627308,0.23434949,4.6074452,4.204978,5.0947614,nan,nan,nan,nan,nan,877.272,1.4106792,877.0,875.0,880.0,nan,nan,nan,nan,nan
5,345162,17999,21739.751525878906,1440000,501,54000,34.820432100337555,1.3057662037626583,3.0,3.0,3451.62,2044.1586,2621.5,842.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3367023,0.512083,4.4535527,2.7776988,5.1530504,0.049739074,0.014266372,0.048532635,0.02960663,0.100131154,4.3349752,0.45695657,4.430153,2.8044226,5.0820174,0.0017270015,0.17482817,0.00027753302,-0.7703337,0.4015375,0.11771344,0.4704512,0.006220094,-0.29039854,2.507141,0.0016864509,0.18818732,-0.0002645983,-0.42974946,0.80277705,0.1176273,0.32418686,0.0054506864,0.00018113144,1.7073764,-0.0016003072,0.000115442126,-0.001638847,-0.0017625067,-0.0013735617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6308103,2.2172303,0.7207824,0.013830539,12.402674,1.6003071,0.11544213,1.638847,1.3735616,1.7625066,4.9948735,0.5582424,5.1563463,3.9564412,5.827048,nan,nan,nan,nan,nan,884.04,2.2032704,884.0,880.0,888.0,nan,nan,nan,nan,nan
2,348057,18124,22000.917236804962,1450000,503,54375,38.28986571223858,1.4358699642089465,3.0,3.0,3480.57,2039.2942,2656.5,842.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9238415,0.25415263,3.9340756,3.0688674,4.4529963,0.04127232,0.009361018,0.038265675,0.029872471,0.06913506,3.9367423,0.23505436,3.9263566,3.1125093,4.482605,-0.012900603,0.12037387,-0.021302335,-0.5690018,0.24515867,0.061208334,0.26127124,0.021969568,-0.2115543,1.4257987,0.01445742,0.12571235,0.021302339,-0.24527903,0.580295,0.048412338,0.15510635,0.0033034321,0.00025474094,0.8613512,-0.0016614175,6.123818e-05,-0.0016417692,-0.0018223951,-0.0015741738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9843048,1.453631,0.49739522,0.027418828,8.446748,1.6614174,0.061238166,1.6417692,1.5741737,1.8223951,5.277002,0.3332524,5.164531,4.8270154,6.186788,nan,nan,nan,nan,nan,890.216,1.5314516,890.0,888.0,893.0,nan,nan,nan,nan,nan
1,352806,18249,22268.99440598488,1460000,504,54750,37.30269172339937,1.3988509396274764,3.0,3.0,3528.06,2033.7252,2779.0,842.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8025632,0.29198092,3.8204727,2.8695247,4.402683,0.041859116,0.010462839,0.03926319,0.028802723,0.08197169,3.809414,0.27954453,3.8456159,2.9214196,4.4281106,-0.006851036,0.12591934,-0.012446296,-0.6142093,0.286352,0.060958948,0.28305286,0.012541814,-0.16067065,1.4665662,0.009282125,0.13421975,0.01244629,-0.2867751,0.63174444,0.053238153,0.16781193,0.0029779032,0.00016630926,0.8367159,-0.0015613276,0.00015103609,-0.001552656,-0.0018305213,-0.0013109182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0068172,1.5688117,0.48086128,0.027297404,9.029513,1.5613277,0.15103608,1.5526558,1.3109182,1.8305212,4.8200245,0.7294599,4.7239966,3.709788,6.237258,nan,nan,nan,nan,nan,894.76,1.4827001,895.0,893.0,897.0,nan,nan,nan,nan,nan
4,356466,18374,22544.39841222763,1470000,508,55125,36.31029241886046,1.3616359657072674,3.0,3.0,3564.66,2061.349,2886.5,842.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0811067,0.30041993,4.1669054,3.0978773,4.6228294,0.044671334,0.010867239,0.042874414,0.030127708,0.08250984,4.0910916,0.2592764,4.114094,3.2840016,4.491395,-0.009985454,0.1409206,-0.00656989,-0.5511452,0.29533565,0.07976748,0.29220262,0.0068542627,-0.2246531,1.3251724,0.01167101,0.14763248,0.0065194406,-0.35048726,0.560703,0.06968751,0.17563619,0.004104872,0.00041339803,0.9722665,-0.0015910416,7.988512e-05,-0.001575314,-0.0017288707,-0.0014407382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2650199,1.6893238,0.6521471,0.03894399,7.994809,1.5910413,0.07988511,1.5753139,1.4407382,1.7288706,4.9262066,0.39708355,4.8325434,4.224015,5.634357,nan,nan,nan,nan,nan,900.784,1.7091941,901.0,897.0,903.0,nan,nan,nan,nan,nan
2,358868,18499,22819.327177286148,1480000,510,55500,36.37305830065305,1.3639896862744894,3.0,3.0,3588.68,2041.7659,2918.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9625165,0.27875957,4.0136724,2.900372,4.3796644,0.04253606,0.009592432,0.040742405,0.028830076,0.07028375,3.9768276,0.25384685,3.99883,3.0059695,4.3862386,-0.014311343,0.1272685,-0.010420826,-0.608008,0.24167354,0.069642864,0.2798813,0.014779471,-0.16400059,1.5801969,0.01637693,0.1338672,0.010376881,-0.24167344,0.6164817,0.054193918,0.1641941,0.0036716938,0.00015748393,0.9681298,-0.00092797214,0.0002567115,-0.00090230233,-0.0014872428,-0.0005932846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0786365,1.5399048,0.6094022,0.01939067,8.781974,0.9279722,0.25671148,0.90230227,0.5932846,1.4872427,2.6192713,0.73028684,2.4654605,1.8106184,4.425064,nan,nan,nan,nan,nan,905.984,1.5696317,906.0,903.0,909.0,nan,nan,nan,nan,nan
4,364206,18624,23088.48745250702,1490000,514,55875,37.15258498600536,1.3932219369752008,3.0,3.0,3642.06,2038.4565,2985.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.777712,0.31111124,3.8564675,2.2528129,4.1760974,0.042167947,0.010035881,0.040103666,0.029783929,0.085907325,3.7965586,0.24640268,3.8605666,2.7388465,4.131003,-0.018846365,0.13785084,-0.013406888,-0.61319435,0.3256024,0.10390745,0.3808878,0.016008694,-0.19111323,2.2095098,0.025503376,0.16350381,0.013399908,-0.41996604,0.78119594,0.078943186,0.23253174,0.0034668278,0.00021356689,1.4344503,-0.0005391093,0.00012214002,-0.00048941723,-0.0008459141,-0.00041040956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1651337,2.0012784,0.4795685,0.028121736,11.484192,0.53910923,0.12214002,0.48941723,0.41040954,0.84591407,1.7287,0.22959498,1.6314503,1.5074935,2.3301072,nan,nan,nan,nan,nan,911.016,1.3739519,911.0,909.0,914.0,nan,nan,nan,nan,nan
5,362632,18749,23351.12435555458,1500000,519,56250,38.075380435738204,1.4278267663401827,3.0,3.0,3626.32,2024.0066,2918.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6497705,0.34232873,3.734993,2.2342536,4.1413336,0.04130737,0.010459388,0.03888253,0.028074026,0.09128566,3.6660504,0.31521007,3.7122371,2.2527788,4.132218,-0.016280258,0.12337302,-0.004000917,-0.53003126,0.22664368,0.089283444,0.29480448,0.010238423,-0.19425084,1.2791456,0.020111155,0.13286856,0.004005071,-0.2269882,0.530031,0.06992308,0.1820168,0.0029712543,0.0001123495,0.94666886,-0.0007507968,0.00018320276,-0.00083781674,-0.0009653118,-0.000428004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0442692,1.5294086,0.48103383,0.010661467,7.5811825,0.75079674,0.18320276,0.8378167,0.42800397,0.9653117,2.153555,0.36612174,2.3164167,1.5344124,2.6264508,nan,nan,nan,nan,nan,915.896,1.2763948,916.0,914.0,918.0,nan,nan,nan,nan,nan
4,356780,18874,23619.58122253418,1510000,523,56625,37.249931851286696,1.396872444423251,3.0,3.0,3567.8,2002.9763,2621.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65592,0.3138454,3.7250767,2.7993228,4.093355,0.041271653,0.011803407,0.03760733,0.029305566,0.086053275,3.6603792,0.30354714,3.708453,2.7130654,4.1001797,-0.0044594216,0.13188554,-0.015562099,-0.5159544,0.3748644,0.074144356,0.2841111,0.020770162,-0.18435337,1.3210799,0.0058400435,0.14834288,0.015561583,-0.4849138,0.5543788,0.068759196,0.17155744,0.002587888,0.00013421781,0.7672363,-0.00045488303,0.0001297006,-0.0004079841,-0.0008338777,-0.00033498398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1528147,1.6742967,0.46689206,0.015161483,7.7530856,0.45488298,0.1297006,0.40798408,0.33498397,0.8338777,1.5907152,0.22737055,1.5043002,1.3979181,2.3022292,nan,nan,nan,nan,nan,920.56,1.4444376,921.0,918.0,923.0,nan,nan,nan,nan,nan
4,349623,18999,23889.38685274124,1520000,527,57000,37.06371876793498,1.3898894537975617,3.0,3.0,3496.23,1992.4979,2526.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6626582,0.3168031,3.713718,2.369478,4.0554404,0.04142719,0.011178457,0.037373677,0.028551703,0.08396358,3.6743183,0.27392277,3.6957264,2.6814988,4.081896,-0.011659904,0.12576286,-0.011958651,-0.60454017,0.28919524,0.089746855,0.3281386,0.014280385,-0.17149423,1.8870691,0.015918098,0.14837919,0.011963155,-0.36779058,0.79967237,0.07467056,0.20528279,0.0030631968,0.00022664464,1.1788261,-0.0008417931,0.00019350374,-0.0009477919,-0.0010868682,-0.00048459388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0964903,1.7550327,0.44807008,0.022870814,11.26579,0.8417931,0.19350372,0.9477919,0.48459387,1.0868682,2.3630238,0.4255879,2.5800054,1.6235155,2.9658854,nan,nan,nan,nan,nan,925.544,1.428308,925.0,923.0,928.0,nan,nan,nan,nan,nan
4,343989,19124,24156.06270313263,1530000,531,57375,37.498708583186136,1.40620157186948,3.0,3.0,3439.89,1938.1396,2311.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6532502,0.3537273,3.7131996,1.9575638,4.1687884,0.039788622,0.009401622,0.03713693,0.028377969,0.07892768,3.6810935,0.30675608,3.696666,2.096031,4.2000895,-0.027843483,0.1687211,-0.014796985,-0.9161318,0.22458749,0.108188294,0.4058654,0.019191239,-0.18927917,2.4870088,0.031583272,0.18266341,0.014796218,-0.24092104,1.0344651,0.07734964,0.23964646,0.0023907425,7.2790346e-05,1.4537873,-0.0007446038,0.00019859962,-0.00066977856,-0.0011225732,-0.00049543806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2228042,2.2496364,0.4812792,0.019632982,14.46394,0.7446038,0.1985996,0.6697785,0.495438,1.1225731,2.1500425,0.45340917,1.9553638,1.641217,3.0727508,nan,nan,nan,nan,nan,930.264,1.3093143,930.0,928.0,932.0,nan,nan,nan,nan,nan
4,340355,19249,24437.74245405197,1540000,535,57750,35.501309438687564,1.3312991039507838,3.0,3.0,3403.55,1925.4684,2317.5,1109.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7569227,0.43087494,3.7746174,2.0665076,4.8091145,0.043739412,0.013067026,0.040640783,0.02765412,0.09364476,3.7650857,0.3948777,3.761235,2.1636136,4.7299604,-0.008162905,0.13492417,-0.004113591,-0.46003628,0.36276466,0.10927887,0.35299572,0.02150983,-0.19561845,1.7307582,0.012894,0.15132694,0.0074547837,-0.45908195,0.50852275,0.0979081,0.23758924,0.0048370752,0.00019002942,1.3048369,-0.0015232331,0.00023168007,-0.001548248,-0.0018362552,-0.0011226729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3525536,1.7105796,0.7001105,0.048353955,7.3346953,1.523233,0.23168007,1.5482479,1.1226729,1.8362551,4.7075467,1.0340092,4.7032213,3.0730574,6.273001,nan,nan,nan,nan,nan,935.176,1.8289407,935.0,932.0,938.0,nan,nan,nan,nan,nan
